dat_of_sleep,asleep_seconds,awake_seconds,category,time_hours,time_minutes,time_seconds,seconds_count,deep_seconds,light_seconds,rem_seconds
2023-12-15,19080,3000,wake,5,1,30,390,2460.0,11700.0,4920.0
2023-12-15,19080,3000,light,5,8,0,2160,2460.0,11700.0,4920.0
2023-12-15,19080,3000,rem,5,44,0,270,2460.0,11700.0,4920.0
2023-12-15,19080,3000,light,5,48,30,1230,2460.0,11700.0,4920.0
2023-12-15,19080,3000,rem,6,9,0,330,2460.0,11700.0,4920.0
2023-12-15,19080,3000,wake,6,14,30,330,2460.0,11700.0,4920.0
2023-12-13,15420,2100,wake,2,38,30,30,2340.0,11340.0,1740.0
2023-12-13,15420,2100,light,2,39,0,6300,2340.0,11340.0,1740.0
2023-12-13,15420,2100,deep,4,24,0,1470,2340.0,11340.0,1740.0
2023-12-13,15420,2100,light,4,48,30,2820,2340.0,11340.0,1740.0
2023-12-13,15420,2100,rem,5,35,30,630,2340.0,11340.0,1740.0
2023-12-13,15420,2100,light,5,46,0,3060,2340.0,11340.0,1740.0
2023-12-13,15420,2100,deep,6,37,0,960,2340.0,11340.0,1740.0
2023-12-13,15420,2100,light,6,53,0,120,2340.0,11340.0,1740.0
2023-12-13,15420,2100,rem,6,55,0,1200,2340.0,11340.0,1740.0
2023-12-13,15420,2100,wake,7,15,0,930,2340.0,11340.0,1740.0
2023-12-12,20040,1800,wake,1,42,0,270,3360.0,10140.0,6540.0
2023-12-12,20040,1800,light,1,46,30,1980,3360.0,10140.0,6540.0
2023-12-12,20040,1800,deep,2,19,30,570,3360.0,10140.0,6540.0
2023-12-12,20040,1800,light,2,29,0,900,3360.0,10140.0,6540.0
2023-12-12,20040,1800,rem,2,44,0,1110,3360.0,10140.0,6540.0
2023-12-12,20040,1800,light,3,2,30,630,3360.0,10140.0,6540.0
2023-12-12,20040,1800,deep,3,13,0,2220,3360.0,10140.0,6540.0
2023-12-12,20040,1800,light,3,50,0,660,3360.0,10140.0,6540.0
2023-12-12,20040,1800,rem,4,1,0,720,3360.0,10140.0,6540.0
2023-12-12,20040,1800,light,4,13,0,840,3360.0,10140.0,6540.0
2023-12-12,20040,1800,rem,4,27,0,840,3360.0,10140.0,6540.0
2023-12-12,20040,1800,light,4,41,0,2160,3360.0,10140.0,6540.0
2023-12-12,20040,1800,deep,5,17,0,600,3360.0,10140.0,6540.0
2023-12-12,20040,1800,light,5,27,0,210,3360.0,10140.0,6540.0
2023-12-12,20040,1800,rem,5,30,30,1020,3360.0,10140.0,6540.0
2023-12-12,20040,1800,light,5,47,30,3120,3360.0,10140.0,6540.0
2023-12-12,20040,1800,rem,6,39,30,3420,3360.0,10140.0,6540.0
2023-12-12,20040,1800,light,7,36,30,600,3360.0,10140.0,6540.0
2023-12-10,20820,3060,wake,0,48,0,240,1860.0,15000.0,3960.0
2023-12-10,20820,3060,light,0,52,0,420,1860.0,15000.0,3960.0
2023-12-10,20820,3060,deep,0,59,0,330,1860.0,15000.0,3960.0
2023-12-10,20820,3060,light,1,4,30,480,1860.0,15000.0,3960.0
2023-12-10,20820,3060,deep,1,12,30,450,1860.0,15000.0,3960.0
2023-12-10,20820,3060,light,1,20,0,1680,1860.0,15000.0,3960.0
2023-12-10,20820,3060,rem,1,48,0,450,1860.0,15000.0,3960.0
2023-12-10,20820,3060,light,1,55,30,1950,1860.0,15000.0,3960.0
2023-12-10,20820,3060,wake,2,28,0,480,1860.0,15000.0,3960.0
2023-12-10,20820,3060,light,2,36,0,4230,1860.0,15000.0,3960.0
2023-12-10,20820,3060,rem,3,46,30,1080,1860.0,15000.0,3960.0
2023-12-10,20820,3060,light,4,4,30,4050,1860.0,15000.0,3960.0
2023-12-10,20820,3060,wake,5,12,0,480,1860.0,15000.0,3960.0
2023-12-10,20820,3060,light,5,20,0,60,1860.0,15000.0,3960.0
2023-12-10,20820,3060,rem,5,21,0,1080,1860.0,15000.0,3960.0
2023-12-10,20820,3060,light,5,39,0,540,1860.0,15000.0,3960.0
2023-12-10,20820,3060,rem,5,48,0,1470,1860.0,15000.0,3960.0
2023-12-10,20820,3060,light,6,12,30,2160,1860.0,15000.0,3960.0
2023-12-10,20820,3060,deep,6,48,30,1110,1860.0,15000.0,3960.0
2023-12-10,20820,3060,light,7,7,0,390,1860.0,15000.0,3960.0
2023-12-10,20820,3060,wake,7,13,30,750,1860.0,15000.0,3960.0
2023-12-09,22380,4140,light,0,24,30,900,4440.0,14520.0,3420.0
2023-12-09,22380,4140,wake,0,39,30,330,4440.0,14520.0,3420.0
2023-12-09,22380,4140,light,0,45,0,1860,4440.0,14520.0,3420.0
2023-12-09,22380,4140,wake,1,16,0,540,4440.0,14520.0,3420.0
2023-12-09,22380,4140,light,1,25,0,2970,4440.0,14520.0,3420.0
2023-12-09,22380,4140,wake,2,14,30,690,4440.0,14520.0,3420.0
2023-12-09,22380,4140,light,2,26,0,180,4440.0,14520.0,3420.0
2023-12-09,22380,4140,wake,2,29,0,600,4440.0,14520.0,3420.0
2023-12-09,22380,4140,light,2,39,0,2190,4440.0,14520.0,3420.0
2023-12-09,22380,4140,deep,3,15,30,2070,4440.0,14520.0,3420.0
2023-12-09,22380,4140,light,3,50,0,2190,4440.0,14520.0,3420.0
2023-12-09,22380,4140,rem,4,26,30,420,4440.0,14520.0,3420.0
2023-12-09,22380,4140,light,4,33,30,2100,4440.0,14520.0,3420.0
2023-12-09,22380,4140,deep,5,8,30,1710,4440.0,14520.0,3420.0
2023-12-09,22380,4140,light,5,37,0,510,4440.0,14520.0,3420.0
2023-12-09,22380,4140,rem,5,45,30,1590,4440.0,14520.0,3420.0
2023-12-09,22380,4140,light,6,12,0,300,4440.0,14520.0,3420.0
2023-12-09,22380,4140,wake,6,17,0,240,4440.0,14520.0,3420.0
2023-12-09,22380,4140,light,6,21,0,180,4440.0,14520.0,3420.0
2023-12-09,22380,4140,wake,6,24,0,420,4440.0,14520.0,3420.0
2023-12-09,22380,4140,light,6,31,0,1770,4440.0,14520.0,3420.0
2023-12-09,22380,4140,deep,7,0,30,720,4440.0,14520.0,3420.0
2023-12-09,22380,4140,light,7,12,30,510,4440.0,14520.0,3420.0
2023-12-09,22380,4140,rem,7,21,0,1530,4440.0,14520.0,3420.0
2023-12-08,14340,1800,light,1,10,0,2610,2640.0,9240.0,2460.0
2023-12-08,14340,1800,deep,1,53,30,1020,2640.0,9240.0,2460.0
2023-12-08,14340,1800,light,2,10,30,1920,2640.0,9240.0,2460.0
2023-12-08,14340,1800,deep,2,42,30,510,2640.0,9240.0,2460.0
2023-12-08,14340,1800,light,2,51,0,960,2640.0,9240.0,2460.0
2023-12-08,14340,1800,deep,3,7,0,1260,2640.0,9240.0,2460.0
2023-12-08,14340,1800,light,3,28,0,990,2640.0,9240.0,2460.0
2023-12-08,14340,1800,rem,3,44,30,840,2640.0,9240.0,2460.0
2023-12-08,14340,1800,wake,3,58,30,570,2640.0,9240.0,2460.0
2023-12-08,14340,1800,light,4,8,0,3390,2640.0,9240.0,2460.0
2023-12-08,14340,1800,rem,5,4,30,270,2640.0,9240.0,2460.0
2023-12-08,14340,1800,light,5,9,0,360,2640.0,9240.0,2460.0
2023-12-08,14340,1800,rem,5,15,0,1470,2640.0,9240.0,2460.0
2023-12-07,25080,3300,wake,23,0,0,420,2880.0,17160.0,5040.0
2023-12-07,25080,3300,light,23,7,0,240,2880.0,17160.0,5040.0
2023-12-07,25080,3300,wake,23,11,0,600,2880.0,17160.0,5040.0
2023-12-07,25080,3300,light,23,21,0,990,2880.0,17160.0,5040.0
2023-12-07,25080,3300,deep,23,37,30,540,2880.0,17160.0,5040.0
2023-12-07,25080,3300,light,23,46,30,1470,2880.0,17160.0,5040.0
2023-12-07,25080,3300,rem,0,11,0,330,2880.0,17160.0,5040.0
2023-12-07,25080,3300,light,0,16,30,570,2880.0,17160.0,5040.0
2023-12-07,25080,3300,deep,0,26,0,1440,2880.0,17160.0,5040.0
2023-12-07,25080,3300,light,0,50,0,120,2880.0,17160.0,5040.0
2023-12-07,25080,3300,wake,0,52,0,360,2880.0,17160.0,5040.0
2023-12-07,25080,3300,light,0,58,0,960,2880.0,17160.0,5040.0
2023-12-07,25080,3300,deep,1,14,0,300,2880.0,17160.0,5040.0
2023-12-07,25080,3300,light,1,19,0,1650,2880.0,17160.0,5040.0
2023-12-07,25080,3300,rem,1,46,30,2190,2880.0,17160.0,5040.0
2023-12-07,25080,3300,light,2,23,0,510,2880.0,17160.0,5040.0
2023-12-07,25080,3300,rem,2,31,30,780,2880.0,17160.0,5040.0
2023-12-07,25080,3300,light,2,44,30,4470,2880.0,17160.0,5040.0
2023-12-07,25080,3300,deep,3,59,0,390,2880.0,17160.0,5040.0
2023-12-07,25080,3300,light,4,5,30,2130,2880.0,17160.0,5040.0
2023-12-07,25080,3300,deep,4,41,0,300,2880.0,17160.0,5040.0
2023-12-07,25080,3300,wake,4,46,0,750,2880.0,17160.0,5040.0
2023-12-07,25080,3300,light,4,58,30,450,2880.0,17160.0,5040.0
2023-12-07,25080,3300,rem,5,6,0,360,2880.0,17160.0,5040.0
2023-12-07,25080,3300,light,5,12,0,1230,2880.0,17160.0,5040.0
2023-12-07,25080,3300,wake,5,32,30,330,2880.0,17160.0,5040.0
2023-12-07,25080,3300,light,5,38,0,930,2880.0,17160.0,5040.0
2023-12-07,25080,3300,rem,5,53,30,420,2880.0,17160.0,5040.0
2023-12-07,25080,3300,light,6,0,30,1980,2880.0,17160.0,5040.0
2023-12-07,25080,3300,rem,6,33,30,990,2880.0,17160.0,5040.0
2023-12-07,25080,3300,light,6,50,0,210,2880.0,17160.0,5040.0
2023-12-06,13500,1200,wake,23,58,30,30,3420.0,7320.0,2760.0
2023-12-06,13500,1200,light,23,59,0,1680,3420.0,7320.0,2760.0
2023-12-06,13500,1200,deep,0,27,0,690,3420.0,7320.0,2760.0
2023-12-06,13500,1200,light,0,38,30,2880,3420.0,7320.0,2760.0
2023-12-06,13500,1200,deep,1,26,30,1110,3420.0,7320.0,2760.0
2023-12-06,13500,1200,light,1,45,0,1410,3420.0,7320.0,2760.0
2023-12-06,13500,1200,rem,2,8,30,270,3420.0,7320.0,2760.0
2023-12-06,13500,1200,light,2,13,0,1170,3420.0,7320.0,2760.0
2023-12-06,13500,1200,deep,2,32,30,2010,3420.0,7320.0,2760.0
2023-12-06,13500,1200,light,3,6,0,930,3420.0,7320.0,2760.0
2023-12-06,13500,1200,rem,3,21,30,2550,3420.0,7320.0,2760.0
2023-12-05,21180,2520,light,0,1,0,1470,6240.0,8760.0,6180.0
2023-12-05,21180,2520,wake,0,25,30,390,6240.0,8760.0,6180.0
2023-12-05,21180,2520,light,0,32,0,180,6240.0,8760.0,6180.0
2023-12-05,21180,2520,deep,0,35,0,2250,6240.0,8760.0,6180.0
2023-12-05,21180,2520,light,1,12,30,1590,6240.0,8760.0,6180.0
2023-12-05,21180,2520,deep,1,39,0,1530,6240.0,8760.0,6180.0
2023-12-05,21180,2520,light,2,4,30,510,6240.0,8760.0,6180.0
2023-12-05,21180,2520,deep,2,13,0,930,6240.0,8760.0,6180.0
2023-12-05,21180,2520,light,2,28,30,150,6240.0,8760.0,6180.0
2023-12-05,21180,2520,rem,2,31,0,600,6240.0,8760.0,6180.0
2023-12-05,21180,2520,light,2,41,0,780,6240.0,8760.0,6180.0
2023-12-05,21180,2520,rem,2,54,0,300,6240.0,8760.0,6180.0
2023-12-05,21180,2520,light,2,59,0,1170,6240.0,8760.0,6180.0
2023-12-05,21180,2520,deep,3,18,30,1740,6240.0,8760.0,6180.0
2023-12-05,21180,2520,wake,3,47,30,210,6240.0,8760.0,6180.0
2023-12-05,21180,2520,light,3,51,0,90,6240.0,8760.0,6180.0
2023-12-05,21180,2520,wake,3,52,30,330,6240.0,8760.0,6180.0
2023-12-05,21180,2520,light,3,58,0,1890,6240.0,8760.0,6180.0
2023-12-05,21180,2520,rem,4,29,30,1950,6240.0,8760.0,6180.0
2023-12-05,21180,2520,light,5,2,0,1260,6240.0,8760.0,6180.0
2023-12-05,21180,2520,rem,5,23,0,3600,6240.0,8760.0,6180.0
2023-12-05,21180,2520,wake,6,23,0,330,6240.0,8760.0,6180.0
2023-12-05,21180,2520,light,6,28,30,150,6240.0,8760.0,6180.0
2023-12-05,21180,2520,wake,6,31,0,330,6240.0,8760.0,6180.0
2023-12-04,19080,2040,wake,1,23,0,450,3960.0,8340.0,6780.0
2023-12-04,19080,2040,light,1,30,30,420,3960.0,8340.0,6780.0
2023-12-04,19080,2040,deep,1,37,30,1200,3960.0,8340.0,6780.0
2023-12-04,19080,2040,light,1,57,30,2640,3960.0,8340.0,6780.0
2023-12-04,19080,2040,deep,2,41,30,2790,3960.0,8340.0,6780.0
2023-12-04,19080,2040,light,3,28,0,930,3960.0,8340.0,6780.0
2023-12-04,19080,2040,rem,3,43,30,420,3960.0,8340.0,6780.0
2023-12-04,19080,2040,light,3,50,30,60,3960.0,8340.0,6780.0
2023-12-04,19080,2040,wake,3,51,30,390,3960.0,8340.0,6780.0
2023-12-04,19080,2040,light,3,58,0,2610,3960.0,8340.0,6780.0
2023-12-04,19080,2040,rem,4,41,30,930,3960.0,8340.0,6780.0
2023-12-04,19080,2040,light,4,57,0,810,3960.0,8340.0,6780.0
2023-12-04,19080,2040,rem,5,10,30,3420,3960.0,8340.0,6780.0
2023-12-04,19080,2040,light,6,7,30,660,3960.0,8340.0,6780.0
2023-12-04,19080,2040,rem,6,18,30,1320,3960.0,8340.0,6780.0
2023-12-04,19080,2040,light,6,40,30,360,3960.0,8340.0,6780.0
2023-12-04,19080,2040,rem,6,46,30,840,3960.0,8340.0,6780.0
2023-12-04,19080,2040,wake,7,0,30,870,3960.0,8340.0,6780.0
2023-12-03,20520,3780,wake,0,37,0,30,4680.0,11520.0,4320.0
2023-12-03,20520,3780,light,0,37,30,360,4680.0,11520.0,4320.0
2023-12-03,20520,3780,deep,0,43,30,1770,4680.0,11520.0,4320.0
2023-12-03,20520,3780,light,1,13,0,1410,4680.0,11520.0,4320.0
2023-12-03,20520,3780,rem,1,36,30,870,4680.0,11520.0,4320.0
2023-12-03,20520,3780,light,1,51,0,780,4680.0,11520.0,4320.0
2023-12-03,20520,3780,deep,2,4,0,660,4680.0,11520.0,4320.0
2023-12-03,20520,3780,light,2,15,0,510,4680.0,11520.0,4320.0
2023-12-03,20520,3780,deep,2,23,30,1950,4680.0,11520.0,4320.0
2023-12-03,20520,3780,light,2,56,0,1050,4680.0,11520.0,4320.0
2023-12-03,20520,3780,wake,3,13,30,360,4680.0,11520.0,4320.0
2023-12-03,20520,3780,light,3,19,30,270,4680.0,11520.0,4320.0
2023-12-03,20520,3780,wake,3,24,0,210,4680.0,11520.0,4320.0
2023-12-03,20520,3780,light,3,27,30,1380,4680.0,11520.0,4320.0
2023-12-03,20520,3780,wake,3,50,30,390,4680.0,11520.0,4320.0
2023-12-03,20520,3780,light,3,57,0,900,4680.0,11520.0,4320.0
2023-12-03,20520,3780,deep,4,12,0,420,4680.0,11520.0,4320.0
2023-12-03,20520,3780,light,4,19,0,750,4680.0,11520.0,4320.0
2023-12-03,20520,3780,rem,4,31,30,330,4680.0,11520.0,4320.0
2023-12-03,20520,3780,wake,4,37,0,270,4680.0,11520.0,4320.0
2023-12-03,20520,3780,light,4,41,30,150,4680.0,11520.0,4320.0
2023-12-03,20520,3780,wake,4,44,0,450,4680.0,11520.0,4320.0
2023-12-03,20520,3780,light,4,51,30,540,4680.0,11520.0,4320.0
2023-12-03,20520,3780,wake,5,0,30,450,4680.0,11520.0,4320.0
2023-12-03,20520,3780,light,5,8,0,1110,4680.0,11520.0,4320.0
2023-12-03,20520,3780,rem,5,26,30,2820,4680.0,11520.0,4320.0
2023-12-03,20520,3780,light,6,13,30,600,4680.0,11520.0,4320.0
2023-12-03,20520,3780,rem,6,23,30,450,4680.0,11520.0,4320.0
2023-12-03,20520,3780,light,6,31,0,2400,4680.0,11520.0,4320.0
2023-12-03,20520,3780,wake,7,11,0,690,4680.0,11520.0,4320.0
2023-12-02,16320,2340,wake,1,48,30,30,3480.0,8520.0,4320.0
2023-12-02,16320,2340,light,1,49,0,810,3480.0,8520.0,4320.0
2023-12-02,16320,2340,deep,2,2,30,390,3480.0,8520.0,4320.0
2023-12-02,16320,2340,light,2,9,0,300,3480.0,8520.0,4320.0
2023-12-02,16320,2340,deep,2,14,0,270,3480.0,8520.0,4320.0
2023-12-02,16320,2340,light,2,18,30,1830,3480.0,8520.0,4320.0
2023-12-02,16320,2340,rem,2,49,0,2640,3480.0,8520.0,4320.0
2023-12-02,16320,2340,light,3,33,0,390,3480.0,8520.0,4320.0
2023-12-02,16320,2340,deep,3,39,30,2520,3480.0,8520.0,4320.0
2023-12-02,16320,2340,light,4,21,30,3060,3480.0,8520.0,4320.0
2023-12-02,16320,2340,deep,5,12,30,390,3480.0,8520.0,4320.0
2023-12-02,16320,2340,light,5,19,0,330,3480.0,8520.0,4320.0
2023-12-02,16320,2340,rem,5,24,30,1320,3480.0,8520.0,4320.0
2023-12-02,16320,2340,light,5,46,30,150,3480.0,8520.0,4320.0
2023-12-02,16320,2340,rem,5,49,0,480,3480.0,8520.0,4320.0
2023-12-02,16320,2340,light,5,57,0,570,3480.0,8520.0,4320.0
2023-12-02,16320,2340,wake,6,6,30,240,3480.0,8520.0,4320.0
2023-12-02,16320,2340,light,6,10,30,1650,3480.0,8520.0,4320.0
2023-12-02,16320,2340,rem,6,38,0,330,3480.0,8520.0,4320.0
2023-12-02,16320,2340,light,6,43,30,120,3480.0,8520.0,4320.0
2023-12-02,16320,2340,wake,6,45,30,840,3480.0,8520.0,4320.0
2023-12-01,16920,2460,wake,0,54,0,450,3660.0,9240.0,4020.0
2023-12-01,16920,2460,light,1,1,30,300,3660.0,9240.0,4020.0
2023-12-01,16920,2460,deep,1,6,30,1410,3660.0,9240.0,4020.0
2023-12-01,16920,2460,light,1,30,0,1980,3660.0,9240.0,4020.0
2023-12-01,16920,2460,rem,2,3,0,810,3660.0,9240.0,4020.0
2023-12-01,16920,2460,light,2,16,30,420,3660.0,9240.0,4020.0
2023-12-01,16920,2460,deep,2,23,30,2430,3660.0,9240.0,4020.0
2023-12-01,16920,2460,light,3,4,0,4470,3660.0,9240.0,4020.0
2023-12-01,16920,2460,rem,4,18,30,1290,3660.0,9240.0,4020.0
2023-12-01,16920,2460,light,4,40,0,870,3660.0,9240.0,4020.0
2023-12-01,16920,2460,rem,4,54,30,540,3660.0,9240.0,4020.0
2023-12-01,16920,2460,light,5,3,30,510,3660.0,9240.0,4020.0
2023-12-01,16920,2460,rem,5,12,0,480,3660.0,9240.0,4020.0
2023-12-01,16920,2460,light,5,20,0,1560,3660.0,9240.0,4020.0
2023-12-01,16920,2460,rem,5,46,0,1290,3660.0,9240.0,4020.0
2023-12-01,16920,2460,light,6,7,30,30,3660.0,9240.0,4020.0
2023-12-01,16920,2460,wake,6,8,0,570,3660.0,9240.0,4020.0
2023-11-30,18900,2940,wake,0,5,0,780,4620.0,8820.0,5460.0
2023-11-30,18900,2940,light,0,18,0,630,4620.0,8820.0,5460.0
2023-11-30,18900,2940,deep,0,28,30,480,4620.0,8820.0,5460.0
2023-11-30,18900,2940,light,0,36,30,2670,4620.0,8820.0,5460.0
2023-11-30,18900,2940,deep,1,21,0,1590,4620.0,8820.0,5460.0
2023-11-30,18900,2940,light,1,47,30,1050,4620.0,8820.0,5460.0
2023-11-30,18900,2940,rem,2,5,0,330,4620.0,8820.0,5460.0
2023-11-30,18900,2940,light,2,10,30,2070,4620.0,8820.0,5460.0
2023-11-30,18900,2940,deep,2,45,0,480,4620.0,8820.0,5460.0
2023-11-30,18900,2940,light,2,53,0,600,4620.0,8820.0,5460.0
2023-11-30,18900,2940,rem,3,3,0,1620,4620.0,8820.0,5460.0
2023-11-30,18900,2940,light,3,30,0,870,4620.0,8820.0,5460.0
2023-11-30,18900,2940,rem,3,44,30,3270,4620.0,8820.0,5460.0
2023-11-30,18900,2940,light,4,39,0,90,4620.0,8820.0,5460.0
2023-11-30,18900,2940,wake,4,40,30,480,4620.0,8820.0,5460.0
2023-11-30,18900,2940,light,4,48,30,720,4620.0,8820.0,5460.0
2023-11-30,18900,2940,deep,5,0,30,2160,4620.0,8820.0,5460.0
2023-11-30,18900,2940,light,5,36,30,810,4620.0,8820.0,5460.0
2023-11-30,18900,2940,rem,5,50,0,300,4620.0,8820.0,5460.0
2023-11-30,18900,2940,wake,5,55,0,870,4620.0,8820.0,5460.0
2023-11-29,16440,1680,wake,1,40,0,300,3840.0,9660.0,2940.0
2023-11-29,16440,1680,light,1,45,0,1170,3840.0,9660.0,2940.0
2023-11-29,16440,1680,deep,2,4,30,930,3840.0,9660.0,2940.0
2023-11-29,16440,1680,light,2,20,0,600,3840.0,9660.0,2940.0
2023-11-29,16440,1680,rem,2,30,0,300,3840.0,9660.0,2940.0
2023-11-29,16440,1680,light,2,35,0,1710,3840.0,9660.0,2940.0
2023-11-29,16440,1680,deep,3,3,30,2940,3840.0,9660.0,2940.0
2023-11-29,16440,1680,light,3,52,30,240,3840.0,9660.0,2940.0
2023-11-29,16440,1680,rem,3,56,30,720,3840.0,9660.0,2940.0
2023-11-29,16440,1680,light,4,8,30,1710,3840.0,9660.0,2940.0
2023-11-29,16440,1680,wake,4,37,0,360,3840.0,9660.0,2940.0
2023-11-29,16440,1680,light,4,43,0,2610,3840.0,9660.0,2940.0
2023-11-29,16440,1680,rem,5,26,30,2070,3840.0,9660.0,2940.0
2023-11-29,16440,1680,light,6,1,0,2160,3840.0,9660.0,2940.0
2023-11-29,16440,1680,wake,6,37,0,330,3840.0,9660.0,2940.0
2023-11-28,19800,2400,wake,0,42,0,300,4500.0,9960.0,5340.0
2023-11-28,19800,2400,light,0,47,0,840,4500.0,9960.0,5340.0
2023-11-28,19800,2400,deep,1,1,0,1020,4500.0,9960.0,5340.0
2023-11-28,19800,2400,wake,1,18,0,210,4500.0,9960.0,5340.0
2023-11-28,19800,2400,light,1,21,30,1530,4500.0,9960.0,5340.0
2023-11-28,19800,2400,rem,1,47,0,330,4500.0,9960.0,5340.0
2023-11-28,19800,2400,light,1,52,30,2070,4500.0,9960.0,5340.0
2023-11-28,19800,2400,deep,2,27,0,510,4500.0,9960.0,5340.0
2023-11-28,19800,2400,light,2,35,30,270,4500.0,9960.0,5340.0
2023-11-28,19800,2400,deep,2,40,0,2610,4500.0,9960.0,5340.0
2023-11-28,19800,2400,light,3,23,30,90,4500.0,9960.0,5340.0
2023-11-28,19800,2400,rem,3,25,0,1230,4500.0,9960.0,5340.0
2023-11-28,19800,2400,light,3,45,30,1200,4500.0,9960.0,5340.0
2023-11-28,19800,2400,wake,4,5,30,270,4500.0,9960.0,5340.0
2023-11-28,19800,2400,light,4,10,0,1260,4500.0,9960.0,5340.0
2023-11-28,19800,2400,deep,4,31,0,570,4500.0,9960.0,5340.0
2023-11-28,19800,2400,light,4,40,30,30,4500.0,9960.0,5340.0
2023-11-28,19800,2400,rem,4,41,0,1650,4500.0,9960.0,5340.0
2023-11-28,19800,2400,light,5,8,30,1320,4500.0,9960.0,5340.0
2023-11-28,19800,2400,wake,5,30,30,540,4500.0,9960.0,5340.0
2023-11-28,19800,2400,light,5,39,30,1860,4500.0,9960.0,5340.0
2023-11-28,19800,2400,rem,6,10,30,2520,4500.0,9960.0,5340.0
2023-11-27,12540,1800,light,2,16,0,120,2640.0,8520.0,1380.0
2023-11-27,12540,1800,wake,2,18,0,210,2640.0,8520.0,1380.0
2023-11-27,12540,1800,light,2,21,30,3510,2640.0,8520.0,1380.0
2023-11-27,12540,1800,wake,3,20,0,300,2640.0,8520.0,1380.0
2023-11-27,12540,1800,light,3,25,0,690,2640.0,8520.0,1380.0
2023-11-27,12540,1800,deep,3,36,30,300,2640.0,8520.0,1380.0
2023-11-27,12540,1800,light,3,41,30,150,2640.0,8520.0,1380.0
2023-11-27,12540,1800,deep,3,44,0,2460,2640.0,8520.0,1380.0
2023-11-27,12540,1800,light,4,25,0,5190,2640.0,8520.0,1380.0
2023-11-27,12540,1800,rem,5,51,30,1410,2640.0,8520.0,1380.0
2023-11-26,24180,2940,wake,23,30,0,30,5700.0,12960.0,5520.0
2023-11-26,24180,2940,light,23,30,30,270,5700.0,12960.0,5520.0
2023-11-26,24180,2940,deep,23,35,0,1200,5700.0,12960.0,5520.0
2023-11-26,24180,2940,light,23,55,0,2160,5700.0,12960.0,5520.0
2023-11-26,24180,2940,rem,0,31,0,1350,5700.0,12960.0,5520.0
2023-11-26,24180,2940,light,0,53,30,1140,5700.0,12960.0,5520.0
2023-11-26,24180,2940,deep,1,12,30,600,5700.0,12960.0,5520.0
2023-11-26,24180,2940,light,1,22,30,960,5700.0,12960.0,5520.0
2023-11-26,24180,2940,deep,1,38,30,1140,5700.0,12960.0,5520.0
2023-11-26,24180,2940,light,1,57,30,120,5700.0,12960.0,5520.0
2023-11-26,24180,2940,rem,1,59,30,990,5700.0,12960.0,5520.0
2023-11-26,24180,2940,light,2,16,0,1380,5700.0,12960.0,5520.0
2023-11-26,24180,2940,deep,2,39,0,2760,5700.0,12960.0,5520.0
2023-11-26,24180,2940,wake,3,25,0,240,5700.0,12960.0,5520.0
2023-11-26,24180,2940,light,3,29,0,390,5700.0,12960.0,5520.0
2023-11-26,24180,2940,rem,3,35,30,480,5700.0,12960.0,5520.0
2023-11-26,24180,2940,light,3,43,30,180,5700.0,12960.0,5520.0
2023-11-26,24180,2940,rem,3,46,30,930,5700.0,12960.0,5520.0
2023-11-26,24180,2940,light,4,2,0,4770,5700.0,12960.0,5520.0
2023-11-26,24180,2940,rem,5,21,30,900,5700.0,12960.0,5520.0
2023-11-26,24180,2940,wake,5,36,30,870,5700.0,12960.0,5520.0
2023-11-26,24180,2940,light,5,51,0,1260,5700.0,12960.0,5520.0
2023-11-26,24180,2940,rem,6,12,0,300,5700.0,12960.0,5520.0
2023-11-26,24180,2940,light,6,17,0,900,5700.0,12960.0,5520.0
2023-11-26,24180,2940,rem,6,32,0,780,5700.0,12960.0,5520.0
2023-11-26,24180,2940,light,6,45,0,450,5700.0,12960.0,5520.0
2023-11-26,24180,2940,rem,6,52,30,390,5700.0,12960.0,5520.0
2023-11-26,24180,2940,light,6,59,0,210,5700.0,12960.0,5520.0
2023-11-24,11820,1500,wake,1,26,0,240,2880.0,7440.0,1500.0
2023-11-24,11820,1500,light,1,30,0,1110,2880.0,7440.0,1500.0
2023-11-24,11820,1500,deep,1,48,30,1050,2880.0,7440.0,1500.0
2023-11-24,11820,1500,light,2,6,0,990,2880.0,7440.0,1500.0
2023-11-24,11820,1500,rem,2,22,30,390,2880.0,7440.0,1500.0
2023-11-24,11820,1500,light,2,29,0,1080,2880.0,7440.0,1500.0
2023-11-24,11820,1500,deep,2,47,0,1890,2880.0,7440.0,1500.0
2023-11-24,11820,1500,light,3,18,30,750,2880.0,7440.0,1500.0
2023-11-24,11820,1500,rem,3,31,0,1110,2880.0,7440.0,1500.0
2023-11-24,11820,1500,light,3,49,30,4080,2880.0,7440.0,1500.0
2023-11-24,11820,1500,wake,4,57,30,660,2880.0,7440.0,1500.0
2023-11-23,12180,1200,light,1,35,0,840,780.0,8640.0,2760.0
2023-11-23,12180,1200,deep,1,49,0,840,780.0,8640.0,2760.0
2023-11-23,12180,1200,light,2,3,0,570,780.0,8640.0,2760.0
2023-11-23,12180,1200,rem,2,12,30,420,780.0,8640.0,2760.0
2023-11-23,12180,1200,light,2,19,30,4320,780.0,8640.0,2760.0
2023-11-23,12180,1200,wake,3,31,30,330,780.0,8640.0,2760.0
2023-11-23,12180,1200,light,3,37,0,1260,780.0,8640.0,2760.0
2023-11-23,12180,1200,rem,3,58,0,2070,780.0,8640.0,2760.0
